Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID 
2022-05-22 10:45:33,4,32,2.7,3.361,Review,2022-06-26 08:08:16,4,5.409,Review,1649726917477
2022-06-26 08:08:16,4,127,2.85,5.409,Review,2022-12-23 06:51:19,3,5.976,Review,1649726917477
2022-05-10 05:46:06,4,2,2.4,7.05,Learn,2022-05-11 10:12:41,4,4.181,Review,1649726917478
2022-05-11 10:12:41,4,6,2.55,4.181,Review,2022-05-17 04:34:53,4,4.197,Review,1649726917478
2022-05-17 04:34:53,4,17,2.7,4.197,Review,2022-06-09 06:57:35,4,4.082,Review,1649726917478
2022-06-09 06:57:35,4,84,2.85,4.082,Review,2022-09-04 13:03:11,4,11.611,Review,1649726917478
2022-05-10 05:46:16,4,2,2.4,9.398,Learn,2022-05-11 11:06:33,4,13.404,Review,1649726917479
2022-05-11 11:06:33,4,7,2.55,13.404,Review,2022-05-18 07:52:21,4,60.0,Review,1649726917479
2022-05-18 07:52:21,4,23,2.7,60.0,Review,2022-06-14 09:43:40,4,6.677,Review,1649726917479
2022-06-14 09:43:40,4,97,2.85,6.677,Review,2022-09-30 07:07:33,3,6.083,Review,1649726917479
2022-05-10 05:46:27,1,0.0006944444444444445,0.0,11.404,Learn,2022-05-10 05:48:02,3,12.805,Learn,1649726917480
2022-05-10 05:48:02,3,0.006944444444444444,0.0,12.805,Learn,2022-05-10 05:51:56,3,4.451,Learn,1649726917480
2022-05-10 05:51:56,3,0.125,0.0,4.451,Learn,2022-05-10 08:44:37,3,3.263,Learn,1649726917480
2022-05-10 08:44:37,3,1,2.4,3.263,Learn,2022-05-11 03:18:53,4,4.981,Review,1649726917480
2022-05-11 03:18:53,4,4,2.55,4.981,Review,2022-05-14 04:48:39,4,4.139,Review,1649726917480
2022-05-14 04:48:39,4,15,2.7,4.139,Review,2022-05-30 09:48:32,4,18.694,Review,1649726917480
2022-05-30 09:48:32,4,54,2.85,18.694,Review,2022-07-23 19:05:24,1,28.628,Review,1649726917480
2022-07-23 19:05:24,1,0.006944444444444444,2.65,28.628,Review,2022-07-23 19:17:43,3,3.614,Relearn,1649726917480
2022-07-23 19:17:43,3,0.020833333333333332,2.65,3.614,Relearn,2022-07-23 19:39:21,3,2.804,Relearn,1649726917480
2022-07-23 19:39:21,3,0.25,2.65,2.804,Relearn,2022-07-24 08:27:48,3,3.213,Relearn,1649726917480
2022-07-24 08:27:48,3,1,2.65,3.213,Relearn,2022-07-29 08:54:56,1,6.124,Review,1649726917480
2022-07-29 08:54:56,1,0.006944444444444444,2.45,6.124,Review,2022-07-29 10:27:29,4,7.708,Relearn,1649726917480
2022-07-29 10:27:29,4,2,2.45,7.708,Relearn,2022-08-04 20:18:11,4,5.319,Review,1649726917480
2022-08-04 20:18:11,4,20,2.6,5.319,Review,2022-08-25 18:24:15,1,39.681,Review,1649726917480
2022-08-25 18:24:15,1,0.006944444444444444,2.4,39.681,Review,2022-08-25 18:36:27,3,3.51,Relearn,1649726917480
2022-08-25 18:36:27,3,0.020833333333333332,2.4,3.51,Relearn,2022-08-25 23:46:24,3,2.709,Relearn,1649726917480
2022-08-25 23:46:24,3,0.25,2.4,2.709,Relearn,2022-08-28 10:19:19,3,2.677,Relearn,1649726917480
2022-08-28 10:19:19,3,1,2.4,2.677,Relearn,2022-08-29 07:54:46,4,2.853,Review,1649726917480
2022-08-29 07:54:46,4,4,2.55,2.853,Review,2022-09-04 13:03:49,4,2.848,Review,1649726917480
2022-09-04 13:03:49,4,17,2.7,2.848,Review,2022-10-19 07:32:15,3,7.888,Review,1649726917480
2022-10-19 07:32:15,3,79,2.7,7.888,Review,2023-01-26 17:01:23,1,6.114,Review,1649726917480
2023-01-26 17:01:23,1,0.006944444444444444,2.5,6.114,Review,2023-01-26 20:27:59,3,4.911,Relearn,1649726917480
2023-01-26 20:27:59,3,0.020833333333333332,2.5,4.911,Relearn,2023-01-26 21:16:41,3,2.311,Relearn,1649726917480
2023-01-26 21:16:41,3,0.25,2.5,2.311,Relearn,2023-01-27 11:58:59,3,3.144,Relearn,1649726917480
2023-01-27 11:58:59,3,1,2.5,3.144,Relearn,2023-01-28 11:06:09,3,2.89,Review,1649726917480
2023-01-28 11:06:09,3,3,2.5,2.89,Review,2023-01-31 23:09:53,3,3.931,Review,1649726917480
2023-01-31 23:09:53,3,7,2.5,3.931,Review,2023-02-07 08:24:58,4,2.561,Review,1649726917480
2023-02-07 08:24:58,4,21,2.65,2.561,Review,2023-02-28 13:30:42,3,4.168,Review,1649726917480
2023-02-28 13:30:42,3,54,2.65,4.168,Review,2023-04-23 08:33:31,1,6.532,Review,1649726917480
2022-05-10 05:46:44,1,0.0006944444444444445,0.0,16.557,Learn,2022-05-10 05:48:18,3,15.18,Learn,1649726917481
2022-05-10 05:48:18,3,0.006944444444444444,0.0,15.18,Learn,2022-05-10 05:51:52,3,11.184,Learn,1649726917481
2022-05-10 05:51:52,3,0.125,0.0,11.184,Learn,2022-05-10 08:43:36,3,6.857,Learn,1649726917481
2022-05-10 08:43:36,3,1,2.4,6.857,Learn,2022-05-11 03:34:46,4,8.608,Review,1649726917481
2022-05-11 03:34:46,4,4,2.55,8.608,Review,2022-05-14 04:47:25,4,5.199,Review,1649726917481
2022-05-14 04:47:25,4,12,2.7,5.199,Review,2022-05-26 19:30:30,4,4.339,Review,1649726917481
2022-05-26 19:30:30,4,41,2.85,4.339,Review,2022-07-06 22:15:26,4,4.967,Review,1649726917481
2022-07-06 22:15:26,4,155,3.0,4.967,Review,2023-01-24 17:16:15,1,18.807,Review,1649726917481
2023-01-24 17:16:15,1,0.006944444444444444,2.8,18.807,Review,2023-01-24 19:03:44,3,7.376,Relearn,1649726917481
2023-01-24 19:03:44,3,0.020833333333333332,2.8,7.376,Relearn,2023-01-24 23:24:45,3,10.754,Relearn,1649726917481
2023-01-24 23:24:45,3,0.25,2.8,10.754,Relearn,2023-01-27 15:29:03,3,5.14,Relearn,1649726917481
2023-01-27 15:29:03,3,1,2.8,5.14,Relearn,2023-01-28 11:24:28,3,8.808,Review,1649726917481
2023-01-28 11:24:28,3,3,2.8,8.808,Review,2023-01-31 23:09:46,3,3.21,Review,1649726917481
2023-01-31 23:09:46,3,8,2.8,3.21,Review,2023-02-08 07:13:20,3,6.271,Review,1649726917481
2023-02-08 07:13:20,3,20,2.8,6.271,Review,2023-02-09 23:38:03,3,10.077,Review,1649726917481
2023-02-09 23:38:03,3,25,2.8,10.077,Review,2023-03-06 20:54:33,3,7.26,Review,1649726917481
2023-03-06 20:54:33,3,66,2.8,7.26,Review,2023-05-11 06:33:54,3,6.145,Review,1649726917481
2022-05-10 05:47:50,1,0.0006944444444444445,0.0,60.0,Learn,2022-05-10 05:49:48,3,5.261,Learn,1649726917482
2022-05-10 05:49:48,3,0.006944444444444444,0.0,5.261,Learn,2022-05-10 05:52:37,3,5.868,Learn,1649726917482
2022-05-10 05:52:37,3,0.125,0.0,5.868,Learn,2022-05-10 08:44:34,3,8.258,Learn,1649726917482
2022-05-10 08:44:34,3,1,2.4,8.258,Learn,2022-05-11 03:26:32,4,5.62,Review,1649726917482
2022-05-11 03:26:32,4,4,2.55,5.62,Review,2022-05-14 04:58:00,4,24.993,Review,1649726917482
2022-05-14 04:58:00,4,11,2.7,24.993,Review,2022-05-25 08:27:35,1,18.995,Review,1649726917482
2022-05-25 08:27:35,1,0.006944444444444444,2.5,18.995,Review,2022-05-25 19:05:34,3,8.302,Relearn,1649726917482
2022-05-25 19:05:34,3,0.020833333333333332,2.5,8.302,Relearn,2022-05-25 19:37:26,3,3.91,Relearn,1649726917482
2022-05-25 19:37:26,3,0.25,2.5,3.91,Relearn,2022-05-26 08:22:05,3,3.872,Relearn,1649726917482
2022-05-26 08:22:05,3,1,2.5,3.872,Relearn,2022-05-27 17:44:31,4,4.444,Review,1649726917482
2022-05-27 17:44:31,4,4,2.65,4.444,Review,2022-06-01 20:24:43,4,35.298,Review,1649726917482
2022-06-01 20:24:43,4,15,2.8,35.298,Review,2022-06-16 21:42:32,4,39.92,Review,1649726917482
2022-06-16 21:42:32,4,57,2.95,39.92,Review,2022-08-13 10:39:22,4,25.839,Review,1649726917482
2022-08-13 10:39:22,4,217,3.1,25.839,Review,2023-03-18 04:52:04,1,60.0,Review,1649726917482
2023-03-18 04:52:04,1,0.006944444444444444,2.9,60.0,Review,2023-03-18 05:03:19,3,5.517,Relearn,1649726917482
2023-03-18 05:03:19,3,0.020833333333333332,2.9,5.517,Relearn,2023-03-18 05:20:15,3,48.403,Relearn,1649726917482
2023-03-18 05:20:15,3,0.25,2.9,48.403,Relearn,2023-03-18 12:31:46,3,5.28,Relearn,1649726917482
2023-03-18 12:31:46,3,1,2.9,5.28,Relearn,2023-03-19 10:55:33,3,5.116,Review,1649726917482
2023-03-19 10:55:33,3,3,2.9,5.116,Review,2023-03-22 05:45:44,3,16.789,Review,1649726917482
2023-03-22 05:45:44,3,6,2.9,16.789,Review,2023-03-28 07:43:32,3,10.357,Review,1649726917482
2023-03-28 07:43:32,3,16,2.9,10.357,Review,2023-04-13 05:54:46,3,6.719,Review,1649726917482
2023-04-13 05:54:46,3,48,2.9,6.719,Review,2023-05-31 05:15:06,3,32.684,Review,1649726917482
2022-05-10 05:48:37,3,0.006944444444444444,0.0,19.576,Learn,2022-05-10 05:51:41,3,4.686,Learn,1649726917483
2022-05-10 05:51:41,3,0.125,0.0,4.686,Learn,2022-05-10 08:44:00,3,6.595,Learn,1649726917483
2022-05-10 08:44:00,3,1,2.4,6.595,Learn,2022-05-11 03:23:05,4,3.734,Review,1649726917483
2022-05-11 03:23:05,4,4,2.55,3.734,Review,2022-05-14 05:01:29,4,4.051,Review,1649726917483
2022-05-14 05:01:29,4,15,2.7,4.051,Review,2022-05-30 10:03:04,4,5.102,Review,1649726917483
2022-05-30 10:03:04,4,56,2.85,5.102,Review,2022-07-26 10:44:05,4,6.744,Review,1649726917483
2022-07-26 10:44:05,4,205,3.0,6.744,Review,2023-02-16 07:16:15,1,60.0,Review,1649726917483
2023-02-16 07:16:15,1,0.006944444444444444,2.8,60.0,Review,2023-02-16 07:20:23,3,6.967,Relearn,1649726917483
2023-02-16 07:20:23,3,0.020833333333333332,2.8,6.967,Relearn,2023-02-16 07:35:20,3,3.401,Relearn,1649726917483
2023-02-16 07:35:20,3,0.25,2.8,3.401,Relearn,2023-02-16 13:23:02,3,9.128,Review,1649726917483
2023-02-16 13:23:02,3,623,3.0,9.128,Review,2023-02-17 06:03:09,3,4.609,Relearn,1649726917483
2023-02-17 06:03:09,3,1,2.8,4.609,Relearn,2023-02-18 09:54:08,4,3.408,Review,1649726917483
2023-02-18 09:54:08,4,4,2.95,3.408,Review,2023-02-22 20:29:26,3,5.033,Review,1649726917483
2023-02-22 20:29:26,3,12,2.95,5.033,Review,2023-03-06 21:10:05,3,18.821,Review,1649726917483
2023-03-06 21:10:05,3,38,2.95,18.821,Review,2023-04-13 06:13:50,3,7.049,Review,1649726917483
2022-05-10 05:49:42,1,0.0006944444444444445,0.0,20.115,Learn,2022-05-10 05:50:31,3,7.084,Learn,1649726917484
2022-05-10 05:50:31,3,0.006944444444444444,0.0,7.084,Learn,2022-05-10 05:52:31,3,22.015,Learn,1649726917484
2022-05-10 05:52:31,3,0.125,0.0,22.015,Learn,2022-05-10 08:44:25,3,8.438,Learn,1649726917484
2022-05-10 08:44:25,3,1,2.4,8.438,Learn,2022-05-11 03:30:27,4,7.31,Review,1649726917484
2022-05-11 03:30:27,4,4,2.55,7.31,Review,2022-05-14 05:06:35,4,21.615,Review,1649726917484
2022-05-14 05:06:35,4,14,2.7,21.615,Review,2022-05-29 16:03:41,1,2.431,Review,1649726917484
2022-05-29 16:03:41,1,0.006944444444444444,2.5,2.431,Review,2022-05-29 16:39:15,3,7.89,Relearn,1649726917484
2022-05-29 16:39:15,3,0.020833333333333332,2.5,7.89,Relearn,2022-05-30 07:10:16,3,4.846,Relearn,1649726917484
2022-05-30 07:10:16,3,0.25,2.5,4.846,Relearn,2022-05-30 13:34:34,3,6.939,Relearn,1649726917484
2022-05-30 13:34:34,3,1,2.5,6.939,Relearn,2022-06-02 20:34:34,4,7.213,Review,1649726917484
2022-06-02 20:34:34,4,10,2.65,7.213,Review,2022-06-14 21:21:06,1,13.288,Review,1649726917484
2022-06-14 21:21:06,1,0.006944444444444444,2.45,13.288,Review,2022-06-15 06:38:51,3,7.369,Relearn,1649726917484
2022-06-15 06:38:51,3,0.020833333333333332,2.45,7.369,Relearn,2022-06-15 18:43:54,3,5.023,Relearn,1649726917484
2022-06-15 18:43:54,3,0.25,2.45,5.023,Relearn,2022-06-16 21:32:19,3,6.267,Relearn,1649726917484
2022-06-16 21:32:19,3,1,2.45,6.267,Relearn,2022-06-17 07:15:42,4,4.87,Review,1649726917484
2022-06-17 07:15:42,4,4,2.6,4.87,Review,2022-06-21 06:55:56,4,5.024,Review,1649726917484
2022-06-21 06:55:56,4,13,2.75,5.024,Review,2022-07-04 21:15:32,4,5.256,Review,1649726917484
2022-07-04 21:15:32,4,46,2.9,5.256,Review,2022-08-20 06:50:47,4,12.796,Review,1649726917484
2022-08-20 06:50:47,4,173,3.05,12.796,Review,2023-02-10 01:31:54,1,20.604,Review,1649726917484
2023-02-10 01:31:54,1,0.006944444444444444,2.85,20.604,Review,2023-02-10 01:34:03,3,2.777,Relearn,1649726917484
2023-02-10 01:34:03,3,0.020833333333333332,2.85,2.777,Relearn,2023-02-10 01:48:15,3,5.149,Relearn,1649726917484
2023-02-10 01:48:15,3,0.25,2.85,5.149,Relearn,2023-02-10 07:56:50,3,5.357,Relearn,1649726917484
2023-02-10 07:56:50,3,1,2.85,5.357,Relearn,2023-02-11 08:31:04,3,4.971,Review,1649726917484
2023-02-11 08:31:04,3,3,2.85,4.971,Review,2023-02-12 15:20:52,3,4.069,Relearn,1649726917484
2023-02-12 15:20:52,3,1,2.85,4.069,Relearn,2023-02-13 08:43:43,3,3.403,Review,1649726917484
2023-02-13 08:43:43,3,3,2.85,3.403,Review,2023-02-16 07:17:30,4,20.089,Review,1649726917484
2023-02-16 07:17:30,4,11,3.0,20.089,Review,2023-02-27 14:18:00,3,2.23,Review,1649726917484
2023-02-27 14:18:00,3,35,3.0,2.23,Review,2023-04-03 06:17:43,4,7.77,Review,1649726917484
2022-05-10 05:50:00,3,0.006944444444444444,0.0,12.066,Learn,2022-05-10 05:52:09,3,12.801,Learn,1649726917485
2022-05-10 05:52:09,3,0.125,0.0,12.801,Learn,2022-05-10 08:43:54,3,11.808,Learn,1649726917485
2022-05-10 08:43:54,3,1,2.4,11.808,Learn,2022-05-11 03:25:36,4,16.735,Review,1649726917485
2022-05-11 03:25:36,4,4,2.55,16.735,Review,2022-05-14 04:49:51,4,5.055,Review,1649726917485
2022-05-14 04:49:51,4,13,2.7,5.055,Review,2022-05-27 16:08:08,4,18.852,Review,1649726917485
2022-05-27 16:08:08,4,48,2.85,18.852,Review,2022-07-15 08:27:04,4,10.053,Review,1649726917485
2022-07-15 08:27:04,4,190,3.0,10.053,Review,2023-01-27 11:59:54,3,10.98,Review,1649726917485
2022-05-10 05:50:24,1,0.0006944444444444445,0.0,23.717,Learn,2022-05-10 05:50:38,3,7.474,Learn,1649726917486
2022-05-10 05:50:38,3,0.006944444444444444,0.0,7.474,Learn,2022-05-10 05:52:41,3,3.891,Learn,1649726917486
2022-05-10 05:52:41,3,0.125,0.0,3.891,Learn,2022-05-10 08:44:42,3,5.603,Learn,1649726917486
2022-05-10 08:44:42,3,1,2.4,5.603,Learn,2022-05-11 03:26:41,4,4.6,Review,1649726917486
2022-05-11 03:26:41,4,4,2.55,4.6,Review,2022-05-14 04:48:43,4,4.496,Review,1649726917486
2022-05-14 04:48:43,4,15,2.7,4.496,Review,2022-05-30 09:04:38,4,40.106,Review,1649726917486
2022-05-30 09:04:38,4,56,2.85,40.106,Review,2022-07-29 08:48:10,4,13.889,Review,1649726917486
2022-07-29 08:48:10,4,220,3.0,13.889,Review,2023-03-06 21:04:43,3,28.084,Review,1649726917486
2022-05-11 03:40:40,1,0.0006944444444444445,0.0,16.7,Learn,2022-05-11 03:42:29,3,6.906,Learn,1649726917487
2022-05-11 03:42:29,3,0.006944444444444444,0.0,6.906,Learn,2022-05-11 03:55:04,3,4.426,Learn,1649726917487
2022-05-11 03:55:04,3,0.125,0.0,4.426,Learn,2022-05-11 11:17:41,3,4.53,Learn,1649726917487
2022-05-11 11:17:41,3,1,2.4,4.53,Learn,2022-05-12 09:16:18,4,7.739,Review,1649726917487
2022-05-12 09:16:18,4,4,2.55,7.739,Review,2022-05-16 06:12:53,4,12.636,Review,1649726917487
2022-05-16 06:12:53,4,15,2.7,12.636,Review,2022-06-01 20:25:32,4,34.581,Review,1649726917487
2022-06-01 20:25:32,4,52,2.85,34.581,Review,2022-07-23 19:08:06,1,11.586,Review,1649726917487
2022-07-23 19:08:06,1,0.006944444444444444,2.65,11.586,Review,2022-07-23 19:20:22,3,13.341,Relearn,1649726917487
2022-07-23 19:20:22,3,0.020833333333333332,2.65,13.341,Relearn,2022-07-23 19:42:01,3,7.732,Relearn,1649726917487
2022-07-23 19:42:01,3,0.25,2.65,7.732,Relearn,2022-07-24 08:27:24,1,60.0,Relearn,1649726917487
2022-07-24 08:27:24,1,0.006944444444444444,2.65,60.0,Relearn,2022-07-25 07:03:43,3,11.18,Relearn,1649726917487
2022-07-25 07:03:43,3,0.020833333333333332,2.65,11.18,Relearn,2022-07-25 07:43:26,3,21.302,Relearn,1649726917487
2022-07-25 07:43:26,3,0.25,2.65,21.302,Relearn,2022-07-25 23:57:07,3,5.613,Relearn,1649726917487
2022-07-25 23:57:07,3,1,2.65,5.613,Relearn,2022-07-30 12:35:10,4,40.445,Review,1649726917487
2022-07-30 12:35:10,4,19,2.8,40.445,Review,2022-08-18 08:09:29,1,17.128,Review,1649726917487
2022-08-18 08:09:29,1,0.006944444444444444,2.6,17.128,Review,2022-08-18 15:34:21,3,9.553,Relearn,1649726917487
2022-08-18 15:34:21,3,0.020833333333333332,2.6,9.553,Relearn,2022-08-19 00:32:03,3,60.0,Relearn,1649726917487
2022-08-19 00:32:03,3,0.25,2.6,60.0,Relearn,2022-08-21 18:56:14,3,34.102,Relearn,1649726917487
2022-08-21 18:56:14,3,1,2.6,34.102,Relearn,2022-08-25 07:17:58,4,11.59,Review,1649726917487
2022-08-25 07:17:58,4,14,2.75,11.59,Review,2022-09-08 09:15:50,4,6.952,Review,1649726917487
2022-09-08 09:15:50,4,50,2.9,6.952,Review,2022-12-21 03:10:36,1,7.434,Review,1649726917487
2022-12-21 03:10:36,1,0.006944444444444444,2.7,7.434,Review,2022-12-21 03:39:34,3,11.121,Relearn,1649726917487
2022-12-21 03:39:34,3,0.020833333333333332,2.7,11.121,Relearn,2022-12-21 05:42:41,3,7.22,Relearn,1649726917487
2022-12-21 05:42:41,3,0.25,2.7,7.22,Relearn,2022-12-23 01:16:44,3,4.432,Relearn,1649726917487
2022-12-23 01:16:44,3,1,2.7,4.432,Relearn,2023-01-26 12:47:57,1,60.0,Review,1649726917487
2023-01-26 12:47:57,1,0.006944444444444444,2.5,60.0,Review,2023-01-26 13:00:39,3,3.318,Relearn,1649726917487
2023-01-26 13:00:39,3,0.020833333333333332,2.5,3.318,Relearn,2023-01-26 14:28:55,3,2.881,Relearn,1649726917487
2023-01-26 14:28:55,3,0.25,2.5,2.881,Relearn,2023-01-26 20:41:51,3,3.222,Relearn,1649726917487
2023-01-26 20:41:51,3,1,2.5,3.222,Relearn,2023-01-27 14:27:41,3,4.595,Review,1649726917487
2023-01-27 14:27:41,3,3,2.5,4.595,Review,2023-01-30 08:52:14,4,3.647,Review,1649726917487
2023-01-30 08:52:14,4,11,2.65,3.647,Review,2023-02-10 07:56:09,3,4.826,Review,1649726917487
2023-02-10 07:56:09,3,32,2.65,4.826,Review,2023-02-12 15:09:16,4,4.173,Review,1649726917487
2023-02-12 15:09:16,4,43,2.8,4.173,Review,2023-03-27 07:04:03,3,9.236,Review,1649726917487
2022-05-11 03:40:52,3,0.006944444444444444,0.0,11.628,Learn,2022-05-11 03:52:03,3,7.658,Learn,1649726917488
2022-05-11 03:52:03,3,0.125,0.0,7.658,Learn,2022-05-11 11:14:29,3,6.512,Learn,1649726917488
2022-05-11 11:14:29,3,1,2.4,6.512,Learn,2022-05-12 09:20:07,4,4.071,Review,1649726917488
2022-05-12 09:20:07,4,4,2.55,4.071,Review,2022-05-16 06:10:52,4,4.267,Review,1649726917488
2022-05-16 06:10:52,4,11,2.7,4.267,Review,2022-05-27 16:06:21,4,9.119,Review,1649726917488
2022-05-27 16:06:21,4,38,2.85,9.119,Review,2022-07-04 21:17:45,4,6.585,Review,1649726917488
2022-07-04 21:17:45,4,134,3.0,6.585,Review,2023-01-21 15:06:09,1,10.284,Review,1649726917488
2023-01-21 15:06:09,1,0.006944444444444444,2.8,10.284,Review,2023-01-21 16:38:18,3,3.816,Relearn,1649726917488
2023-01-21 16:38:18,3,0.020833333333333332,2.8,3.816,Relearn,2023-01-22 22:51:02,3,3.897,Relearn,1649726917488
2023-01-22 22:51:02,3,0.25,2.8,3.897,Relearn,2023-01-27 14:36:25,3,8.821,Relearn,1649726917488
2023-01-27 14:36:25,3,1,2.8,8.821,Relearn,2023-01-28 10:52:39,3,4.023,Review,1649726917488
2023-01-28 10:52:39,3,3,2.8,4.023,Review,2023-01-31 23:01:03,4,4.156,Review,1649726917488
2023-01-31 23:01:03,4,12,2.95,4.156,Review,2023-02-12 15:20:48,3,4.642,Review,1649726917488
2023-02-12 15:20:48,3,39,2.95,4.642,Review,2023-03-23 06:47:00,4,4.501,Review,1649726917488
2022-05-11 03:41:09,1,0.0006944444444444445,0.0,17.6,Learn,2022-05-11 03:42:33,3,3.722,Learn,1649726917489
2022-05-11 03:42:33,3,0.006944444444444444,0.0,3.722,Learn,2022-05-11 03:53:39,3,4.321,Learn,1649726917489
2022-05-11 03:53:39,3,0.125,0.0,4.321,Learn,2022-05-11 11:13:10,3,4.62,Learn,1649726917489
2022-05-11 11:13:10,3,1,2.4,4.62,Learn,2022-05-12 09:09:30,4,4.288,Review,1649726917489
2022-05-12 09:09:30,4,4,2.55,4.288,Review,2022-05-16 06:10:57,4,4.67,Review,1649726917489
2022-05-16 06:10:57,4,14,2.7,4.67,Review,2022-05-30 21:18:26,4,6.196,Review,1649726917489
2022-05-30 21:18:26,4,52,2.85,6.196,Review,2022-07-23 17:44:43,4,4.968,Review,1649726917489
2022-07-23 17:44:43,4,191,3.0,4.968,Review,2023-01-30 08:52:19,3,5.072,Review,1649726917489
2022-05-11 03:42:22,1,0.0006944444444444445,0.0,33.154,Learn,2022-05-11 03:46:12,3,6.485,Learn,1649726917490
2022-05-11 03:46:12,3,0.006944444444444444,0.0,6.485,Learn,2022-05-11 03:55:27,3,18.932,Learn,1649726917490
2022-05-11 03:55:27,3,0.125,0.0,18.932,Learn,2022-05-11 11:11:06,3,4.338,Learn,1649726917490
2022-05-11 11:11:06,3,1,2.4,4.338,Learn,2022-05-12 09:26:09,4,5.499,Review,1649726917490
2022-05-12 09:26:09,4,4,2.55,5.499,Review,2022-05-16 06:40:07,4,6.188,Review,1649726917490
2022-05-16 06:40:07,4,11,2.7,6.188,Review,2022-05-27 15:51:44,4,10.851,Review,1649726917490
2022-05-27 15:51:44,4,39,2.85,10.851,Review,2022-07-05 07:46:30,4,10.442,Review,1649726917490
2022-07-05 07:46:30,4,149,3.0,10.442,Review,2023-01-24 15:48:52,1,25.882,Review,1649726917490
2023-01-24 15:48:52,1,0.006944444444444444,2.8,25.882,Review,2023-01-24 17:08:13,3,2.991,Relearn,1649726917490
2023-01-24 17:08:13,3,0.020833333333333332,2.8,2.991,Relearn,2023-01-24 19:04:40,3,3.703,Relearn,1649726917490
2023-01-24 19:04:40,3,0.25,2.8,3.703,Relearn,2023-01-25 10:46:06,3,3.047,Relearn,1649726917490
2023-01-25 10:46:06,3,1,2.8,3.047,Relearn,2023-01-27 13:32:43,3,3.331,Review,1649726917490
2023-01-27 13:32:43,3,3,2.8,3.331,Review,2023-01-30 08:49:13,3,5.679,Review,1649726917490
2023-01-30 08:49:13,3,6,2.8,5.679,Review,2023-02-05 07:14:56,3,5.135,Review,1649726917490
2023-02-05 07:14:56,3,15,2.8,5.135,Review,2023-02-20 10:32:00,3,15.007,Review,1649726917490
2023-02-20 10:32:00,3,45,2.8,15.007,Review,2023-04-06 06:43:36,4,6.952,Review,1649726917490
2022-05-11 03:45:54,1,0.0006944444444444445,0.0,19.868,Learn,2022-05-11 03:47:58,3,20.018,Learn,1649726917491
2022-05-11 03:47:58,3,0.006944444444444444,0.0,20.018,Learn,2022-05-11 03:56:01,3,16.524,Learn,1649726917491
2022-05-11 03:56:01,3,0.125,0.0,16.524,Learn,2022-05-11 11:17:57,3,15.723,Learn,1649726917491
2022-05-11 11:17:57,3,1,2.4,15.723,Learn,2022-05-12 09:15:26,4,17.817,Review,1649726917491
2022-05-12 09:15:26,4,4,2.55,17.817,Review,2022-05-16 06:09:17,4,11.024,Review,1649726917491
2022-05-16 06:09:17,4,14,2.7,11.024,Review,2022-05-30 21:18:39,4,12.101,Review,1649726917491
2022-05-30 21:18:39,4,52,2.85,12.101,Review,2022-07-23 17:31:33,1,13.482,Review,1649726917491
2022-07-23 17:31:33,1,0.006944444444444444,2.65,13.482,Review,2022-07-23 17:44:18,3,10.437,Relearn,1649726917491
2022-07-23 17:44:18,3,0.020833333333333332,2.65,10.437,Relearn,2022-07-23 18:17:50,3,13.979,Relearn,1649726917491
2022-07-23 18:17:50,3,0.25,2.65,13.979,Relearn,2022-07-24 08:23:38,3,8.867,Relearn,1649726917491
2022-07-24 08:23:38,3,1,2.65,8.867,Relearn,2022-07-29 08:53:52,4,18.346,Review,1649726917491
2022-07-29 08:53:52,4,17,2.8,18.346,Review,2022-08-15 22:04:53,4,14.1,Review,1649726917491
2022-08-15 22:04:53,4,64,2.95,14.1,Review,2022-12-13 05:41:46,3,12.072,Review,1649726917491
2022-05-11 03:46:52,3,0.006944444444444444,0.0,32.94,Learn,2022-05-11 03:55:45,3,17.287,Learn,1649726917492
2022-05-11 03:55:45,3,0.125,0.0,17.287,Learn,2022-05-11 11:18:33,3,7.299,Learn,1649726917492
2022-05-11 11:18:33,3,1,2.4,7.299,Learn,2022-05-12 09:19:44,4,4.828,Review,1649726917492
2022-05-12 09:19:44,4,4,2.55,4.828,Review,2022-05-16 06:41:08,4,55.017,Review,1649726917492
2022-05-16 06:41:08,4,15,2.7,55.017,Review,2022-06-02 20:34:22,4,17.218,Review,1649726917492
2022-06-02 20:34:22,4,59,2.85,17.218,Review,2022-08-05 07:04:07,3,12.611,Review,1649726917492
2022-08-05 07:04:07,3,176,2.85,12.611,Review,2023-01-28 11:21:40,3,26.049,Review,1649726917492
2022-05-11 03:47:38,1,0.0006944444444444445,0.0,15.765,Learn,2022-05-11 03:49:30,3,12.234,Learn,1649726917493
2022-05-11 03:49:30,3,0.006944444444444444,0.0,12.234,Learn,2022-05-11 03:56:15,3,13.316,Learn,1649726917493
2022-05-11 03:56:15,3,0.125,0.0,13.316,Learn,2022-05-11 11:16:08,3,10.712,Learn,1649726917493
2022-05-11 11:16:08,3,1,2.4,10.712,Learn,2022-05-12 09:09:37,4,6.659,Review,1649726917493
2022-05-12 09:09:37,4,4,2.55,6.659,Review,2022-05-16 06:18:18,4,12.278,Review,1649726917493
2022-05-16 06:18:18,4,14,2.7,12.278,Review,2022-05-30 21:17:02,1,33.079,Review,1649726917493
2022-05-30 21:17:02,1,0.006944444444444444,2.5,33.079,Review,2022-05-30 21:29:47,3,4.154,Relearn,1649726917493
